CustomerID,Gender,Age ,Annual Income (k$),Spending Score (1-100)
1149,Female ,37,83,21
1150,Male ,61,103,69
1151,Male ,39,96,71
1152,Female ,86,130,41
1153,Male ,43,92,44
1154,Female ,33,23,36
1155,Female ,21,99,42
1156,Male ,76,111,60
1157,Male ,94,95,27
1158,Male ,83,60,52
1159,Female ,71,34,68
1160,Female ,64,23,93
1161,Female ,44,125,97
1162,Male ,69,60,82
1163,Female ,84,138,35
1164,Female ,55,93,5
1165,Female ,59,44,60
1166,Male ,97,116,53
1167,Female ,93,139,76
1168,Female ,46,65,48
1169,Female ,41,40,77
1170,Male ,86,141,70
1171,Female ,85,138,69
1172,Female ,71,137,40
1173,Male ,95,86,29
1174,Female ,55,122,85
1175,Female ,80,57,95
1176,Female ,45,91,62
1177,Male ,23,132,21
1178,Female ,78,130,69
1179,Female ,23,123,24
1180,Female ,72,125,86
1181,Male ,83,81,17
1182,Female ,67,45,75
1183,Male ,95,83,28
1184,Female ,85,105,69
1185,Male ,76,75,35
1186,Female ,82,54,48
1187,Female ,96,45,18
1188,Male ,20,65,97
1189,Female ,83,94,4
1190,Male ,89,72,52
1191,Male ,21,75,2
1192,Male ,59,107,6
1193,Male ,70,137,98
1194,Male ,49,69,43
1195,Female ,27,122,61
1196,Male ,35,34,84
1197,Male ,39,125,14
1198,Female ,69,76,3
1199,Male ,58,21,45
1200,Female ,31,46,12
1201,Male ,41,82,84
1202,Male ,47,117,21
1203,Female ,21,36,60
1204,Male ,92,107,88
1205,Male ,77,97,30
1206,Female ,86,92,29
1207,Male ,86,109,18
1208,Female ,51,61,30
1209,Female ,45,111,51
1210,Male ,94,70,89
1211,Female ,45,50,9
1212,Female ,68,133,17
1213,Male ,93,100,24
1214,Male ,46,26,87
1215,Male ,98,96,87
1216,Male ,29,105,96
1217,Female ,46,48,26
1218,Male ,70,99,10
1219,Male ,71,140,30
1220,Male ,38,116,79
1221,Male ,70,66,82
1222,Female ,23,116,41
1223,Female ,67,93,78
1224,Female ,85,54,96
1225,Female ,24,41,24
1226,Female ,27,97,10
1227,Male ,45,44,35
1228,Female ,36,29,68
1229,Female ,43,84,52
1230,Male ,97,57,42
1231,Male ,65,106,19
1232,Male ,46,82,15
1233,Female ,69,63,57
1234,Female ,51,102,40
1235,Male ,34,147,27
1236,Female ,79,148,60
1237,Male ,49,90,81
1238,Female ,83,23,27
1239,Female ,68,22,80
1240,Male ,27,40,68
1241,Female ,94,103,99
1242,Male ,75,124,6
1243,Male ,52,138,69
1244,Male ,76,146,58
1245,Male ,28,129,56
1246,Male ,32,34,60
1247,Female ,33,121,37
1248,Male ,51,74,50
1249,Female ,59,60,38
1250,Male ,85,114,66
1251,Male ,47,43,8
1252,Male ,58,149,43
1253,Male ,23,119,10
1254,Male ,93,88,39
1255,Female ,24,112,40
1256,Female ,32,145,8
1257,Male ,91,74,47
1258,Female ,62,24,6
1259,Female ,50,23,91
1260,Male ,66,74,49
1261,Male ,98,86,80
1262,Female ,67,48,93
1263,Female ,34,92,88
1264,Male ,49,68,89
1265,Female ,40,129,69
1266,Female ,25,119,28
1267,Female ,24,46,69
1268,Male ,96,72,88
1269,Male ,58,42,75
1270,Female ,53,68,13
1271,Female ,98,57,56
1272,Male ,79,77,28
1273,Female ,86,82,88
1274,Female ,21,87,86
1275,Female ,46,109,28
1276,Male ,51,47,17
1277,Female ,57,84,31
1278,Male ,96,97,44
1279,Female ,85,25,85
1280,Male ,29,22,57
1281,Female ,45,125,99
1282,Male ,49,59,59
1283,Female ,43,122,75
1284,Male ,52,80,83
1285,Male ,49,143,85
1286,Female ,24,135,5
1287,Male ,27,22,81
1288,Female ,52,145,41
1289,Male ,77,147,5
1290,Female ,69,146,94
1291,Male ,83,77,5
1292,Male ,24,68,57
1293,Female ,26,118,52
1294,Male ,65,101,17
1295,Female ,78,100,51
1296,Female ,30,59,96
1297,Female ,43,91,64
1298,Male ,48,85,36
1299,Male ,34,125,35
1300,Female ,55,22,35
1301,Male ,87,28,74
1302,Male ,83,22,36
1303,Female ,29,52,2
1304,Male ,69,150,53
1305,Female ,37,35,61
1306,Female ,24,81,77
1307,Male ,78,37,20
1308,Male ,68,95,26
1309,Female ,30,34,2
1310,Male ,25,88,12
1311,Female ,89,84,68
1312,Female ,29,26,1
1313,Male ,61,125,84
1314,Female ,28,75,89
1315,Male ,70,97,68
1316,Female ,55,127,89
1317,Female ,95,62,48
1318,Female ,99,45,81
1319,Female ,20,28,2
1320,Female ,78,135,3
1321,Female ,92,113,44
1322,Female ,87,115,12
1323,Male ,40,106,41
1324,Male ,38,92,26
1325,Female ,46,47,17
1326,Male ,89,59,11
1327,Female ,59,143,47
1328,Male ,42,137,66
1329,Female ,50,99,28
1330,Male ,56,89,18
1331,Female ,90,124,55
1332,Female ,99,104,12
1333,Male ,100,63,9
1334,Male ,46,26,63
1335,Female ,100,109,60
1336,Male ,75,43,19
1337,Male ,25,90,36
1338,Male ,34,79,10
1339,Male ,76,40,32
1340,Female ,80,20,82
1341,Male ,97,75,18
1342,Female ,97,103,29
1343,Female ,84,106,94
1344,Male ,31,36,57
1345,Male ,60,16,6
1346,Female ,65,75,87
1347,Male ,94,90,95
1348,Male ,100,54,70
1349,Male ,39,37,40
1350,Male ,29,149,9
1351,Male ,54,38,33
1352,Male ,31,65,82
1353,Male ,94,122,36
1354,Male ,99,121,30
1355,Male ,55,20,30
1356,Male ,89,41,22
1357,Male ,82,82,92
1358,Female ,84,23,21
1359,Male ,39,58,15
1360,Female ,21,115,36
1361,Female ,87,106,77
1362,Male ,31,136,97
1363,Male ,55,134,73
1364,Female ,92,103,91
1365,Female ,45,22,91
1366,Male ,46,55,24
1367,Female ,77,124,91
1368,Female ,22,110,100
1369,Male ,75,114,66
1370,Female ,46,66,53
1371,Male ,57,86,8
1372,Female ,46,104,29
1373,Male ,36,146,71
1374,Male ,57,100,100
1375,Female ,87,60,29
1376,Male ,74,36,18
1377,Female ,36,71,89
1378,Male ,70,81,56
1379,Male ,61,136,92
1380,Male ,42,76,38
1381,Female ,76,128,90
1382,Female ,53,26,12
1383,Male ,96,44,80
1384,Female ,25,121,76
1385,Male ,72,103,29
1386,Male ,57,113,29
1387,Female ,77,93,6
1388,Male ,68,129,92
1389,Female ,43,120,48
1390,Male ,82,142,35
1391,Female ,36,84,34
1392,Male ,53,75,95
1393,Female ,32,132,61
1394,Female ,33,135,92
1395,Male ,96,101,22
1396,Female ,47,47,84
1397,Female ,82,117,13
1398,Female ,70,100,55
1399,Male ,65,29,75
1400,Female ,38,120,88
1401,Male ,93,109,60
1402,Female ,49,18,97
1403,Male ,26,112,53
1404,Male ,20,139,26
1405,Female ,96,88,63
1406,Male ,69,40,7
1407,Female ,88,90,58
1408,Male ,53,102,23
1409,Female ,80,106,32
1410,Male ,84,130,40
1411,Male ,68,108,68
1412,Male ,47,132,62
1413,Male ,80,17,81
1414,Male ,26,91,46
1415,Female ,67,74,17
1416,Female ,28,22,97
1417,Male ,88,121,9
1418,Female ,71,45,78
1419,Male ,50,138,30
1420,Male ,66,39,42
1421,Female ,87,50,22
1422,Male ,31,41,78
1423,Male ,96,22,47
1424,Male ,39,130,52
1425,Male ,83,59,61
1426,Male ,83,134,65
1427,Female ,53,37,71
1428,Male ,24,90,49
1429,Male ,94,55,7
1430,Male ,55,42,36
1431,Female ,90,147,18
1432,Female ,56,133,98
1433,Male ,48,143,35
1434,Male ,81,41,98
1435,Male ,74,25,60
1436,Male ,98,144,35
1437,Male ,91,135,91
1438,Female ,33,25,90
1439,Male ,60,73,54
1440,Male ,29,125,45
1441,Male ,41,77,51
1442,Male ,46,44,82
1443,Male ,35,129,49
1444,Female ,29,50,67
1445,Male ,98,135,50
1446,Male ,24,149,42
1447,Male ,61,114,99
1448,Male ,51,102,94
1449,Female ,44,137,44
1450,Female ,30,30,88
1451,Female ,72,51,94
1452,Male ,67,50,91
1453,Female ,94,15,48
1454,Female ,38,42,98
1455,Male ,85,51,36
1456,Female ,63,37,75
1457,Female ,49,127,25
1458,Male ,90,136,78
1459,Male ,66,25,88
1460,Male ,47,142,95
1461,Female ,57,43,50
1462,Male ,37,140,41
1463,Female ,100,85,48
1464,Male ,80,21,1
1465,Male ,100,133,98
1466,Male ,43,134,84
1467,Female ,84,76,7
1468,Male ,81,35,60
1469,Male ,36,24,33
1470,Female ,78,37,40
1471,Male ,35,31,1
1472,Male ,85,44,38
1473,Female ,83,94,94
1474,Male ,63,80,56
1475,Female ,58,28,68
1476,Female ,46,89,37
1477,Male ,74,55,12
1478,Female ,71,111,41
1479,Male ,82,69,52
1480,Female ,33,124,61
1481,Male ,85,52,11
1482,Female ,60,38,19
1483,Female ,99,18,40
1484,Female ,54,19,95
1485,Female ,100,22,45
1486,Male ,51,84,33
1487,Male ,40,108,60
1488,Female ,49,36,6
1489,Male ,59,21,8
1490,Female ,98,146,88
1491,Female ,68,36,41
1492,Female ,89,121,70
1493,Male ,96,30,70
1494,Female ,82,78,14
1495,Female ,64,84,71
1496,Male ,23,95,83
1497,Male ,42,59,80
1498,Male ,81,145,54
1499,Female ,32,44,9
1500,Male ,41,27,85
1501,Male ,78,145,96
1502,Male ,98,54,10
1503,Female ,64,142,98
1504,Female ,67,35,1
1505,Female ,27,58,88
1506,Female ,36,140,27
1507,Male ,37,116,46
1508,Female ,39,137,63
1509,Female ,79,85,14
1510,Female ,67,85,18
1511,Female ,92,132,74
1512,Male ,29,77,6
1513,Female ,79,60,71
1514,Female ,84,16,30
1515,Female ,57,55,29
1516,Male ,41,47,1
1517,Male ,59,139,42
1518,Female ,60,69,87
1519,Female ,49,51,47
1520,Male ,24,37,42
1521,Female ,97,90,99
1522,Male ,55,111,18
1523,Male ,40,138,90
1524,Female ,21,38,60
1525,Female ,80,112,2
1526,Female ,56,17,6
1527,Male ,24,16,12
1528,Female ,69,146,38
1529,Male ,46,96,49
1530,Male ,60,80,26
1531,Male ,78,113,92
1532,Female ,64,69,29
1533,Male ,82,93,63
1534,Male ,55,113,64
1535,Female ,73,100,90
1536,Female ,78,108,88
1537,Female ,81,132,8
1538,Male ,28,86,50
1539,Male ,77,21,21
1540,Male ,83,121,22
1541,Male ,38,68,76
1542,Male ,50,83,49
1543,Female ,63,37,73
1544,Female ,84,128,13
1545,Female ,28,108,92
1546,Female ,36,123,96
1547,Male ,64,119,63
1548,Male ,22,52,96
1549,Female ,39,83,76
1550,Male ,51,112,52
1551,Male ,96,71,43
1552,Female ,67,149,47
1553,Female ,90,141,93
1554,Male ,75,63,92
1555,Male ,33,83,96
1556,Female ,26,87,58
1557,Female ,99,149,57
1558,Male ,63,113,47
1559,Male ,49,80,47
1560,Female ,82,130,69
1561,Male ,90,125,94
1562,Female ,21,60,47
1563,Female ,43,127,34
1564,Male ,89,66,45
1565,Male ,44,139,84
1566,Female ,55,30,69
1567,Female ,37,79,60
1568,Female ,77,74,15
1569,Male ,77,56,1
1570,Female ,37,94,62
1571,Female ,40,42,63
1572,Female ,94,64,30
1573,Male ,73,92,58
1574,Male ,84,146,67
1575,Female ,55,28,87
1576,Male ,83,22,33
1577,Female ,87,44,11
1578,Male ,31,45,57
1579,Male ,69,20,38
1580,Female ,73,134,71
1581,Male ,63,64,84
1582,Female ,95,83,36
1583,Male ,63,60,21
1584,Male ,63,52,55
1585,Female ,77,23,71
1586,Male ,22,68,11
1587,Male ,59,25,67
1588,Male ,100,65,31
1589,Male ,54,72,54
1590,Male ,65,47,69
1591,Male ,32,131,42
1592,Male ,75,135,28
1593,Female ,28,58,95
1594,Female ,56,25,44
1595,Male ,64,126,55
1596,Female ,71,117,6
1597,Male ,24,17,45
1598,Male ,49,122,39
1599,Female ,28,36,84
1600,Female ,25,80,60
1601,Female ,53,90,10
1602,Male ,20,130,46
1603,Female ,58,135,71
1604,Male ,97,119,81
1605,Male ,32,138,19
1606,Male ,23,147,100
1607,Male ,24,127,96
1608,Male ,48,111,20
1609,Male ,84,142,19
1610,Female ,21,98,23
1611,Female ,40,34,95
1612,Male ,76,56,61
1613,Female ,37,59,41
1614,Female ,62,103,6
1615,Female ,59,62,81
1616,Male ,28,115,11
1617,Female ,99,23,26
1618,Female ,65,27,34
1619,Male ,85,29,18
1620,Female ,27,39,68
1621,Female ,87,26,31
1622,Male ,35,52,23
1623,Female ,63,46,49
1624,Male ,65,70,87
1625,Female ,60,98,9
1626,Female ,32,102,54
1627,Female ,80,56,61
1628,Male ,54,34,59
1629,Male ,56,67,35
1630,Female ,29,149,97
1631,Female ,24,20,91
1632,Female ,74,59,16
1633,Male ,46,35,40
1634,Female ,95,69,11
1635,Female ,30,88,72
1636,Male ,74,141,50
1637,Male ,62,143,48
1638,Female ,38,68,18
1639,Male ,63,48,56
1640,Male ,22,43,44
1641,Male ,79,134,78
1642,Male ,72,57,63
1643,Male ,100,85,64
1644,Male ,96,22,12
1645,Female ,67,98,33
1646,Female ,38,77,68
1647,Male ,40,103,49
1648,Male ,20,31,11
1649,Male ,24,137,95
1650,Female ,89,95,99
1651,Female ,43,30,67
1652,Female ,73,91,38
1653,Male ,94,145,8
1654,Male ,54,18,52
1655,Female ,81,137,5
1656,Female ,59,37,60
1657,Female ,44,129,60
1658,Male ,47,23,51
1659,Male ,81,81,93
1660,Male ,42,70,65
1661,Female ,55,146,31
1662,Female ,67,122,68
1663,Male ,82,115,97
1664,Female ,21,15,96
1665,Female ,78,148,45
1666,Female ,71,126,77
1667,Male ,70,71,52
1668,Male ,81,101,23
1669,Male ,34,149,50
1670,Male ,63,130,75
1671,Male ,29,51,71
1672,Female ,67,93,99
1673,Male ,68,34,53
1674,Female ,98,50,4
1675,Female ,23,39,57
1676,Female ,81,51,77
1677,Female ,66,143,93
1678,Female ,20,28,30
1679,Male ,71,128,71
1680,Male ,48,148,55
1681,Female ,61,129,29
1682,Female ,100,49,11
1683,Female ,52,124,25
1684,Male ,41,112,47
1685,Male ,68,30,33
1686,Male ,45,121,70
1687,Female ,75,76,43
1688,Male ,98,58,69
1689,Female ,99,132,16
1690,Male ,80,35,77
1691,Male ,20,29,32
1692,Female ,80,26,38
1693,Male ,68,57,88
1694,Female ,51,27,44
1695,Male ,59,40,71
1696,Female ,99,97,51
1697,Female ,97,64,52
1698,Male ,24,136,57
1699,Male ,39,64,48
1700,Male ,49,87,7
1701,Female ,56,150,97
1702,Female ,30,72,35
1703,Male ,21,118,47
1704,Male ,42,20,1
1705,Female ,35,119,39
1706,Female ,46,128,56
1707,Female ,89,110,18
1708,Female ,97,87,63
1709,Female ,85,68,79
1710,Female ,63,118,76
1711,Male ,72,120,34
1712,Female ,28,116,62
1713,Female ,71,113,4
1714,Male ,56,53,28
1715,Male ,76,145,17
1716,Male ,99,30,82
1717,Female ,36,58,59
1718,Female ,55,24,18
1719,Female ,43,46,51
1720,Male ,54,16,90
1721,Male ,52,56,99
1722,Male ,71,126,2
1723,Female ,68,40,57
1724,Female ,82,103,29
1725,Male ,51,111,95
1726,Male ,70,70,10
1727,Male ,43,118,68
1728,Female ,87,111,16
1729,Male ,26,80,5
1730,Female ,53,32,12
1731,Female ,77,92,68
1732,Male ,58,48,15
1733,Male ,69,108,96
1734,Female ,69,119,47
1735,Male ,37,98,43
1736,Female ,89,53,79
1737,Female ,50,140,58
1738,Female ,73,30,3
1739,Female ,59,95,6
1740,Female ,47,70,44
1741,Male ,51,89,71
1742,Male ,77,17,72
1743,Male ,81,39,17
1744,Female ,23,116,98
1745,Female ,57,40,56
1746,Female ,25,33,97
1747,Female ,83,40,37
1748,Male ,93,16,38
1749,Female ,28,86,15
1750,Male ,31,100,16
1751,Female ,22,31,54
1752,Male ,45,62,40
1753,Male ,83,150,6
1754,Female ,94,27,99
1755,Male ,28,57,67
1756,Female ,87,18,87
1757,Male ,35,82,89
1758,Female ,65,29,33
1759,Female ,64,66,18
1760,Female ,64,131,65
1761,Male ,37,93,16
1762,Male ,27,94,13
1763,Male ,95,25,86
1764,Male ,79,145,41
1765,Female ,85,30,78
1766,Male ,27,91,15
1767,Female ,41,127,29
1768,Female ,60,74,28
1769,Male ,79,137,69
1770,Male ,39,36,20
1771,Male ,82,42,63
1772,Female ,76,143,9
1773,Male ,68,38,80
1774,Female ,60,92,64
1775,Female ,52,146,40
1776,Male ,30,149,46
1777,Female ,32,95,41
1778,Male ,43,53,76
1779,Male ,33,51,63
1780,Female ,65,73,98
1781,Male ,80,91,40
1782,Female ,95,59,87
1783,Male ,28,75,17
1784,Male ,91,80,57
1785,Female ,31,24,21
1786,Male ,99,16,68
1787,Female ,52,41,30
1788,Male ,86,139,70
1789,Female ,31,150,83
1790,Male ,38,27,43
1791,Male ,57,136,27
1792,Female ,81,122,72
1793,Female ,41,140,60
1794,Female ,36,135,18
1795,Female ,41,131,69
1796,Female ,93,94,67
1797,Female ,37,140,98
1798,Female ,65,56,33
1799,Female ,91,144,1
1800,Female ,21,141,89
1801,Female ,47,37,13
1802,Male ,55,100,98
1803,Male ,87,78,56
1804,Male ,94,66,75
1805,Male ,32,78,44
1806,Male ,84,44,2
1807,Male ,26,55,62
1808,Female ,60,123,47
1809,Male ,79,141,29
1810,Male ,23,61,23
1811,Male ,80,116,100
1812,Male ,78,117,21
1813,Female ,90,38,44
1814,Female ,37,36,57
1815,Male ,81,20,58
1816,Male ,96,125,92
1817,Female ,27,29,91
1818,Female ,61,111,6
1819,Female ,51,120,11
1820,Male ,20,136,21
1821,Male ,89,71,92
1822,Male ,62,95,46
1823,Male ,93,74,13
1824,Male ,96,111,40
1825,Female ,66,87,56
1826,Male ,79,147,44
1827,Male ,85,87,1
1828,Female ,57,138,87
1829,Female ,45,109,42
1830,Male ,26,135,17
1831,Female ,93,139,32
1832,Male ,64,99,33
1833,Female ,48,137,59
1834,Male ,51,22,50
1835,Female ,55,61,29
1836,Female ,90,100,18
1837,Male ,27,106,13
1838,Male ,54,69,50
1839,Female ,22,46,62
1840,Female ,63,53,84
1841,Female ,39,50,27
1842,Male ,71,145,46
1843,Male ,57,137,59
1844,Male ,54,79,67
1845,Male ,78,66,20
1846,Female ,61,17,65
1847,Male ,72,116,36
1848,Female ,31,138,10
1849,Female ,28,34,82
1850,Male ,84,117,30
1851,Male ,47,118,84
1852,Male ,72,23,94
1853,Female ,22,38,68
1854,Male ,42,69,54
1855,Female ,30,115,47
1856,Female ,38,78,81
1857,Male ,20,49,81
1858,Male ,59,70,85
1859,Female ,77,113,30
1860,Female ,26,69,38
1861,Female ,22,20,91
1862,Female ,23,67,21
1863,Male ,57,83,23
1864,Female ,81,84,79
1865,Male ,57,143,90
1866,Female ,35,76,86
1867,Male ,46,99,85
1868,Male ,41,85,55
1869,Female ,54,34,11
1870,Male ,61,131,47
1871,Male ,64,122,27
1872,Male ,42,98,42
1873,Male ,57,16,30
1874,Male ,53,41,84
1875,Male ,23,75,3
1876,Female ,81,132,4
1877,Female ,47,124,21
1878,Female ,33,101,17
1879,Male ,87,76,82
1880,Male ,94,30,99
1881,Female ,62,40,72
1882,Female ,99,72,55
1883,Female ,50,25,69
1884,Male ,65,134,23
1885,Female ,28,124,8
1886,Male ,95,49,44
1887,Male ,99,93,46
1888,Male ,99,127,77
1889,Female ,64,23,38
1890,Male ,66,43,98
1891,Male ,34,120,73
1892,Male ,71,136,82
1893,Female ,23,60,78
1894,Female ,32,99,91
1895,Female ,70,96,81
1896,Female ,72,122,12
1897,Female ,100,111,82
1898,Male ,60,22,68
1899,Female ,43,101,7
1900,Female ,24,112,64
1901,Male ,56,101,35
1902,Male ,63,99,43
1903,Male ,87,132,47
1904,Female ,83,52,92
1905,Female ,84,17,100
1906,Female ,50,26,40
1907,Male ,89,86,9
1908,Male ,77,89,39
1909,Male ,64,24,58
1910,Female ,39,97,39
1911,Male ,56,88,70
1912,Female ,36,24,88
1913,Male ,30,76,68
1914,Female ,93,126,18
1915,Female ,42,111,76
1916,Male ,83,29,41
1917,Female ,58,88,37
1918,Female ,97,67,10
1919,Male ,94,108,10
1920,Female ,86,111,1
1921,Female ,59,76,92
1922,Male ,28,55,25
1923,Female ,20,96,14
1924,Female ,75,53,48
1925,Female ,24,120,21
1926,Female ,39,132,23
1927,Male ,72,105,71
1928,Male ,86,85,69
1929,Male ,65,91,55
1930,Male ,36,53,4
1931,Female ,37,87,31
1932,Female ,90,137,48
1933,Female ,93,51,29
1934,Female ,25,100,81
1935,Male ,89,74,5
1936,Male ,64,29,85
1937,Female ,86,129,61
1938,Female ,65,109,49
1939,Male ,20,131,16
1940,Female ,98,81,3
1941,Female ,64,140,42
1942,Female ,60,18,27
1943,Male ,90,35,100
1944,Male ,60,27,17
1945,Female ,55,115,10
1946,Female ,52,87,96
1947,Female ,91,27,63
1948,Female ,97,91,84
1949,Male ,100,134,67
1950,Male ,45,138,57
1951,Male ,44,78,11
1952,Female ,48,15,88
1953,Male ,73,129,47
1954,Male ,20,33,96
1955,Female ,94,88,25
1956,Female ,59,89,93
1957,Female ,81,72,38
1958,Male ,69,38,3
1959,Male ,47,138,21
1960,Male ,91,43,68
1961,Female ,80,135,79
1962,Male ,74,24,99
1963,Male ,93,19,39
1964,Female ,52,35,92
1965,Female ,82,30,1
1966,Female ,73,75,33
1967,Female ,27,29,13
1968,Female ,45,42,39
1969,Female ,92,19,44
1970,Male ,68,137,25
1971,Male ,94,19,20
1972,Male ,47,73,99
1973,Male ,92,38,91
1974,Female ,68,103,87
1975,Male ,47,35,12
1976,Female ,35,63,50
1977,Male ,61,124,92
1978,Female ,46,54,29
1979,Female ,38,72,3
1980,Female ,81,64,99
1981,Female ,94,20,6
1982,Male ,40,122,44
1983,Female ,60,19,51
1984,Male ,35,111,93
1985,Female ,36,44,98
1986,Male ,58,77,88
1987,Male ,53,37,59
1988,Male ,97,126,32
1989,Male ,65,96,80
1990,Female ,61,21,56
1991,Male ,57,35,40
1992,Female ,95,111,22
1993,Male ,100,140,35
1994,Female ,48,66,64
1995,Female ,26,123,79
1996,Male ,40,36,72
1997,Male ,87,31,80
1998,Female ,41,49,80
1999,Female ,61,31,95
2000,Male ,33,87,100
2001,Male ,74,127,28
2002,Male ,52,108,81
2003,Male ,25,66,87
2004,Male ,20,125,48
2005,Male ,90,49,16
2006,Male ,73,110,21
2007,Female ,89,19,62
2008,Male ,80,103,63
2009,Male ,99,61,49
2010,Female ,63,29,56
2011,Female ,81,16,97
2012,Female ,71,104,95
2013,Male ,66,136,69
2014,Female ,72,109,72
2015,Male ,91,26,72
2016,Male ,76,148,62
2017,Female ,95,65,92
2018,Male ,35,106,13
2019,Female ,61,41,45
2020,Female ,26,124,17
2021,Male ,47,51,85
2022,Male ,37,49,74
2023,Female ,50,133,35
2024,Female ,100,97,22
2025,Female ,64,43,60
2026,Male ,42,142,7
2027,Male ,100,83,86
2028,Male ,32,149,33
2029,Female ,80,93,22
2030,Female ,76,15,16
2031,Female ,77,141,53
2032,Male ,32,116,31
2033,Female ,67,119,89
2034,Female ,24,57,84
2035,Male ,81,125,27
2036,Female ,56,118,7
2037,Male ,38,25,42
2038,Female ,39,40,22
2039,Male ,84,105,55
2040,Male ,81,20,85
2041,Male ,58,113,96
2042,Male ,68,143,13
2043,Male ,30,74,27
2044,Male ,81,59,70
2045,Female ,100,53,43
2046,Male ,78,132,20
2047,Female ,68,121,64
2048,Female ,83,112,69
2049,Male ,72,22,33
2050,Male ,70,133,23
2051,Male ,28,38,38
2052,Female ,44,40,88
2053,Male ,100,150,76
2054,Female ,37,110,52
2055,Male ,92,64,89
2056,Female ,68,50,64
2057,Female ,55,106,54
2058,Female ,93,92,99
2059,Female ,23,127,72
2060,Male ,91,147,44
2061,Male ,99,109,52
2062,Female ,31,62,78
2063,Male ,99,58,45
2064,Male ,99,146,35
2065,Female ,85,99,87
2066,Male ,52,104,9
2067,Female ,64,92,62
2068,Male ,83,137,83
